CustomerId,SalesDistrictId,BisnodeScore,CustomerImportanceId,CustomerName1,CustomerBranch
e50fa7cf9435f8bc23dcf77c7d9ae4431c2513471ea13717c02a4e636ca88a4d,203,17,7,literate-vole,Europe
cddecdda2b0feda36a56313d959df7597ee2f9c232438d36671817227cd2fcb1,200,17,7,versed-cuckoo,Europe
9b0a5e5d274ff67033a999bc962477ee04163bb4d3614b9ce08f391e4019a66b,201,1,7,notorious-lizard,South America
3ced25377c4a9a983aeca7c1cbcd9c2579c736cedc675bf18f6fc9ac8cf472fe,201,4,0,stylish-civet,South America
ce8691a9ec451e2731ddc0df2816e561b33b4c1a5dba1e7466e06d05d6c8a27f,200,1,7,cute-wolverine,Europe
92e8c57ed2625fb066f055375f847452d23c10c380101a5065dd9e278a8edd0a,203,2,7,obedient-mole,Africa
b86da3fad9dfc01ea7fe352ce541e1cf1ef42372c93c631f763a53dbeeca9f85,204,5,7,adaptable-pegasus,Asia
3e10722295b3050ddc4da178103f6d4fc9209ee40ddf79647c7492d39244dece,201,5,0,ubiquitous-mamba,North America
3748e87b71014f360fc11e631b0f2f18dd91d11fc93bbb9a43b5fa737fceb844,506,1,0,perfect-grouse,South America
c92f1218d52fbb3c399f6689050d312e1b91ce89659a5adbd89d66ce65688340,201,7,7,amphibian-starfish,Antarctica
dff868224f296ee512575d478118a5c3993c06d736a854cb60d45d0ea2be22e2,202,1,0,sepia-booby,South America
0f15466aa4ffc75c3413fdf20684bf082e607b88956f1e4b2e53e0231f12476c,202,14,0,adept-piculet,South America
978315eb9291f8dc82fa049fb8f11a54ab5b053d329ac99ddf0de9242ee48baf,201,14,7,spirited-hyena,Asia
4eb77fa8fe35435a5135d57df7ca7482e859a9496f2fbf2eb268c656bcbe7c77,201,2,7,splendid-peacock,Europe
62ae56d2eb2006d86aa96ca94a31201faf8cae143ebf8504600edd056de5945e,201,1,7,happy-agouti,Australia
e14e0f1b45df4fc78262a80d18effae7a1bb48cafe50d8600ba0cac192c35487,203,4,7,nostalgic-sloth,Australia
79944b0157261174c34a703c9c39d67ba1f3c5fc6ede8d74f845342d46e4ab33,200,1,0,agate-kiwi,Asia
8968b3fcd56cfd7e2e691e3b281e77947b054685c38829d2686674ffc6536521,202,5,0,daring-cat,North America
ec1b83609176ae32b6f6309b13d079cb5e9e698755bb86e7e18378817f359618,201,2,0,tremendous-polecat,Africa
e04e122658d5eb6f74b1d3cac9d32446a2a80f41c305a950fe5f1582419ff9dc,203,17,7,smart-goldfish,Europe
f80701f446ef4ce4ea2ddba7aa768ee777fdc4361c73cd4db3c9cbe6bd42dbca,203,14,7,determined-cougar,Europe
fb1a73b5c2308475ee61f7effeba486d673ffa11dfd234eb9082cf4b6ec6883b,200,9,0,amphibian-quokka,Africa
39b2cab95f624ef56e4d941bd0157cb7039c927262e12802060d8e837f9d96e9,200,1,7,unbiased-caterpillar,Europe
40d3b03aedacb48fa591004b4fdfcf6c3858fb563a64dbd2756b503959d71347,203,14,7,puzzling-leech,North America
87bcedb9534c49edd31223d4d94d7759a29fe461c631f46bb10af7e0f3a354d0,200,2,7,refreshing-marmoset,Antarctica
0a5af7cf7f67d5417a6225d1fe1938eb4d150b9e14a5d5b9469d920cbc79277c,200,2,7,hysterical-impala,Antarctica
220f226ba8f8b339cad298b50770703bac1d1376befe910d69157f536445ed8a,202,2,7,wakeful-manatee,South America
5f56b61691318306c3eb0488704448477b4163952d71f8083999076709d0c949,204,2,7,arboreal-seal,Africa
28c1464875e467f75fc09ceef53e7d169b8026a562e85eb6e61152846d39cc9d,203,1,7,charcoal-tarantula,Antarctica
b1a344227645497dec6a90f532b7561c4bce406395af5f98c9d7df3c1dfb63f6,202,14,7,macho-ibex,Africa
3937972f594ac9c2503402c65bf1e2f59aaf3daab25f026c22b4138f80164f45,202,1,7,curious-jaguar,Antarctica
67f33aa15a7cd172a57ea209078d523ec6fba8f2392946304f3b4bff35ef74e9,516,3,5,auburn-limpet,South America
3709cbea259e524347eef6e5b2c9a1ab11e81b0a1a4489cc2bb1682c9e1214aa,200,3,7,daffy-oarfish,Australia
8f033d934cdd43cd3512dc523c8c3cc3573a105643689d0f0e96b353f5b02072,203,1,7,practical-ocelot,Asia
c7509c7db35e30e24e1535e50f57643c8c32cb556021359b1bd6d318ab0a6ddf,200,7,7,overjoyed-hippo,Australia
69b9395d7aa79654f1ebcfa732cbcc44e3f533407fda92887698a26b2e1ca8dc,200,1,0,hairy-pig,Europe
8e76808a764b8a213a8258effb5480e5e1edcc6abf2dafc0a9c7f63a02ab56a9,200,1,7,ludicrous-caracara,Africa
63c8fd65ad1237fa95e3cc9836b518587bd25bcb4a55c3a7499e18a1f77ebabf,201,1,7,fractal-oyster,Asia
5c9861a089f60bf1bf3c0bf2a9efea320c35e9f75b2b025e50cf172e4d9281b4,200,14,7,woodoo-bloodhound,Asia
9af007170ed1ff1c1b35c63b2b66ca3f23cb606a32c5a76f624242265cb27d31,200,14,7,cream-corgi,Australia
344dd11c16380268e051b6dd32628fbd4b93177d83603acc68deb09665685715,,1,0,true-grebe,South America
2295b3722814a82010899726e2152fbff6fe96496dbcf293c4eda19951cb12a5,202,5,7,ochre-galago,Africa
504a061a6e1d880bc205b0e96e72a1ff34b43aded0268de976553a16cc713c6f,203,6,7,blue-worm,Asia
896ad031bd986b977131921607a910fcdc2ead939104b37e36aea74ca08179a7,203,3,7,fluffy-turtle,Asia
e483e049a15ba15dbb50e37146313fe2aaf7adf8e4cfc1c92154b7176eae3a32,203,3,7,paper-pug,Antarctica
26aa34a7a8ec569ef42a3f2332aa5e7632fdd9e90d8246ecd050393b5d7809a7,204,2,7,functional-rat,North America
c323455318871cfcda6a71ea7153f299e951f03e4fd9f7185c5e06c63de37ef7,203,2,7,cobalt-tanuki,Antarctica
dab4ab5c8835607ea7c2847971768c1e7629140a1032d34fceb08d10809b3d20,200,5,7,tourmaline-stork,Asia
e436867c693ecc455c1941a15f738641843426a64422c1976a00c2b0298a87b7,203,4,7,sly-curassow,Africa
db3a10572e1baccf52fe841b426eb3ae4909b952d88aecf4b515003c7e5947e9,200,1,0,beneficial-markhor,South America
1abf40a381afd3f1f2e3f94dc12e7baab4d242228d6b18ededf66d71b31520bc,204,3,7,mauve-lorikeet,Asia
4d1b65b4b8312db51142de882f0272eaeb07ca61664e42df8666f26236749825,203,3,7,naughty-leopard,Africa
58b5c9f6d867781a196a35a954cc3898db062ec6dbe03bf6b3328354c70f1b39,203,6,7,burgundy-tamarin,Europe
1567dee30171d794be2977eb252f590cbc18b3f64cc9dff746f3b31aaf645605,201,1,7,simple-bee,Europe
ca35b07e1ba2049b501caaa3d048ab7741e0a31491400509fa8e8e5a6a4882e9,201,17,7,hysterical-chihuahua,Africa
0133c949c244078d69fe071c7b7e496b8c74e0f7a0cb520fcce48d111ff34f4f,202,2,7,serious-partridge,South America
ec44eaf84667dd384f06776450e8a2bc3ff47a418eda26ed92372290910a310d,203,1,7,unique-caterpillar,Europe
f8880d3e2b6deffd2aa7fc8e65a495be6ad1ee4f702f376813df765ee4f79b87,202,8,0,uptight-cuscus,Antarctica
73077df2b5ae1ac168180c38132ca977b4fb85df84e62ae53ddace66d397016e,204,2,7,visionary-lion,Australia
3da5113e487cbd32a7480bd4d97e75f964fc72598a5bcae8513657981e316cbf,201,5,7,brilliant-owl,Asia
3d92013b1fce910988266675744c25241d7ee7b3499dc43628617f5da23a9f92,200,6,6,amusing-gaur,Asia
39032ce5fe7bad266bded7b71443ad0f2fb1237dcd703e394dcca609b077f2c2,201,1,0,flawless-nautilus,South America
a396be406db6ee8fe0031492cbc5092600595e2da6c987e70cac59d5922a4b1a,201,2,7,silent-cow,Antarctica
71d72fd7856ce874a5e0653db3217955533fd8d38927d8f7f9c06835fca2efc2,200,2,7,unselfish-llama,North America
2c3a39bde5d87bd99419c029a8b4bcd739387a190ac46d745f425b6764e05291,509,1,0,taupe-mouflon,Asia
f97687f4daf358808969df6f9039ad4bb93978767ca72c021fb4db72eddcc496,201,5,0,silky-vole,Asia
9ce15f2206ee585fcec80504dca8019243d38f484caa75fd6a908a77cdccf336,200,3,7,futuristic-dingo,Africa
311e19861e440558b9b007432a734574775db52c33fff677218cfec3c1ac5662,10312,1,0,resourceful-waxbill,Australia
bd4d28f7a452256d0239ce7c81365ec08ad120a243afee4ecbda29ef2d6c3eb3,200,5,7,overjoyed-eel,South America
df834e1e17c627ea1079a89d8dfd9b0db909721ff10288717f0a5bad28d9bfae,501,6,0,inquisitive-collie,Antarctica
c89ddfd02bb2521cc9da45d97cf290a66dd25de3e4d96b7f7398f20ac50e3951,202,4,0,efficient-cormorant,Australia
9de74eb763e3349633328efe39fcb7b9f3420f727e9257ede2e96d807527bff5,201,6,0,elated-wildebeest,Asia
9c193edfbd815e0a3736886570efdf47b6c93140388104c3a7a88232fada305d,203,1,4,gray-caterpillar,Europe
53de2a23361acee631ba838905c0e505a1935fe0a5ee27bac8ac9e2197c140ef,202,2,0,amazing-bettong,Antarctica
e15bbddca9f8707b59879e89bbe017c698ba7ca4733aff36125ad4eb8c956e43,603,1,0,prudent-wombat,Asia
6082720c01e873349119973bd11bf5640ee108a4a02fc9dc9ad5475916878950,203,5,0,loutish-hornet,Asia
4777a223c42fe67d83cb267f6bc2479b1243c30905dd944b5ac0f98b01123518,200,1,6,impetuous-peccary,Asia
cef6f7f216d10a54a4f92336661f5cecc4d8b98f685cb17b90456927aab7159b,203,1,7,outrageous-lionfish,Europe
483957a2f60f1c0c3fad2011a36f177cd75a143ac58f7f4580b9df9bcee7072c,200,3,7,nippy-grebe,Australia
745ebc49893061cdc7cdc05d0c7043d0fb7878143691757ed7aaa3a4f20410e4,202,1,7,pretty-numbat,North America
2489731f560712951d8379a427f7df7325279e96aff1d88b0619971af13bef5e,201,1,7,clever-kestrel,Europe
2b295c883978428c727541c73dfb9585bf76e8eb21465f46aba972a043da09d7,201,2,0,meaty-curassow,Africa
1c52f2304b8acb0eb98ac72c1e69a406420e698572f80914769d8851e43c6fc3,203,3,7,classic-beagle,Asia
e0db86cd1bfa86f33de83d315aed96c2778c58ffa8791891ab76001e21f76970,508,1,0,invaluable-raven,Europe
66810b430549bea475429c280764891072fd9f13ceae7a36736543d1dad8f0e7,506,1,0,divergent-hyena,North America
aaf7dbf6cd4776470d4dcdc41114fae21d4e60bc9864825859b493bb915b9461,200,3,6,enthusiastic-smilodon,Europe
665ee563d1e93148d44e59db0e6911c7d50ebbd75574aca951a09417e95c4849,312,1,0,opalescent-yak,Australia
5e067a981f51dfb3b98f63cb637561891922ca181943274988d7f28e96ad4393,202,2,7,intrepid-marmoset,North America
e2ffefe9a6eec8bb2faa1ea706dff54902c54c4d8020d90ca2c91cc8485d7f8c,200,6,7,nano-chipmunk,Australia
e91c4ebeb5cf77f32b0dd205a0ae6b6acf09c19837e30df73734dcc2bf366131,201,1,7,fantastic-cassowary,Africa
5da290ebf9fff9b91ede20cfd85a5feb9c908b62136a8cca46d4d7626d814814,201,10,0,steady-shark,Asia
e2ab052385b1018ed803c7fcf91de1809e5c1ac102a2249acf821ac06c54a317,632,1,6,brilliant-stoat,South America
29ceac8561b3333c1de3babf24f6c8fd56283aca8885ffcff5a050489a466bea,202,4,7,nostalgic-pelican,Australia
1e65d6c8b75ce6b21bae9befe5f82833e240db679a5c3aeef312849dc3cce32d,204,3,0,origami-bullfrog,Europe
78376c0e073b062b5e5eeae3c4b8bf266ba47f07b1ff37218070f63895ae5bc3,203,1,7,tangible-flounder,North America
c901e27e7f29a3890f2db2b441b075c1b66434566cc8c3db82e944b9671cb4bf,203,1,7,wisteria-dachshund,Antarctica
781fbafc1b0e2f3ceb7d0d946cbcd894e2755810eeaff1948d68d17273313b09,203,1,7,tacky-warthog,Antarctica
97aef1d78c5ea1344651b121a51a1a5c324111af4f5a0d433173f5a85b815b4f,203,1,7,beautiful-mole,South America
8beb13bc82b15b252ecc57463e2ed841cbbd871f0221c4ad79fc99a7c7497325,203,4,7,acrid-boa,North America
6ed1b51cc3f69068f5d1cdaa4feb24e68e2d081a306470fc6751d24c6fb7178f,201,2,7,persimmon-clam,Europe
0715aeaecdbe00e14e1c48772d0efd26c138823b6e2330f00466e56baa4f91ad,200,2,7,blue-swine,North America
bf3b662982db2d410563f7aeeaf9ad07e8d8ccd10de948b9a21dd0051595ed99,201,14,5,mighty-fennec,North America
e732f3d6d47c249ed6dbacb60ff906c88e9739a593dfa57944909bebc75dd276,200,9,0,horned-dogfish,Africa
b6da6a305066cbd744261c9b1c99e5941d350642bb3c98dfffaaa7cee7d4066c,200,1,0,classic-tarsier,Europe
d042df47cabb4c574cc6ba4bcaa3d1a9a16a210338107d3d2a326e803f584f1a,201,5,0,brilliant-capuchin,Antarctica
3d8c0825174bd4d3552a1ebb8d2e1ac3396dfbb914ab956a0b553db65035d213,202,1,7,indigo-ocelot,Antarctica
70ed0e057058922e51201b64087ee30ebae2f5a2208fcaf479eeb2c2ac49c182,202,3,7,fancy-hyrax,Africa
d84b7709efe5dad05bd9f6feaf8dabcb593eef55bffb8e4585e3777ba2806bdb,201,6,7,cuddly-sambar,Africa
122f7dfc7b448c70f1e2c33709c1e410f5ee5667cb5bc052175ea7e31717822f,204,1,7,exotic-pillbug,Australia
e115481c294a89ce93f89474a39c41a870c9ab86d850babd450594770effabae,202,2,7,aquatic-squirrel,Africa
1d4e3fcb774d710f37cc058c87edbaa0f45ab2b62aad9284a6f508350d357386,501,1,0,platinum-kangaroo,Asia
1249af69263388e0e9848d5a45ec5e291fc026fb188a1284cb6babef8525cefa,203,3,7,honest-vicugna,Antarctica
bdf065e8dd6f4e86bde529bd05357d7d773de8ce6a57a1c7c5b52e28baff87ae,200,1,0,bright-woodpecker,North America
21c5773d182440ef8f4af0eeea36fc9c0cbf21a30d62aaf8b789406a533f1d5b,200,2,0,smoky-hound,Antarctica
7c60e56dbe6dc49d5a9073109d2b95b5131e238b861cb63b6eb53d7ff22b3602,204,9,7,uptight-lorikeet,Asia
ad1e33dd853c579e960dff8a6454285e433b570d7c51270c55a84306117f22dd,204,2,7,dynamic-hawk,Australia
a6aeb15d5e1efdf4456da630d3d75f028ed306dcf2c22e603befe3d7fb27676a,203,1,7,alluring-panther,Africa
ea386b61bca4d79d1848016f013b7e95cb7806cde34e3cd58ae33461cceb46f3,203,1,7,righteous-kangaroo,Asia
c5f16abdc2d18a5406fa06135ef989fa6395f2a25f92474a39534e0a2c8f5c75,204,1,7,smooth-crow,Asia
ce5b8824b0b35ea13ad9be6249c490c4bba2408b7647c6f9f75fe850ca34992f,200,2,0,fortunate-chicken,Asia
b70d1b2258b8e514fff5d4476ce91970ada25cbf182652f332e14cb80dc01002,200,3,7,demonic-crane,Asia
e515e5cbc89a688e2381d14855c18930bca1a1925ac391666339e5c55c19b8f8,501,1,0,notorious-cicada,Australia
444b4c108c0c92cc4c7885e43c0b384ac7e175511a32e1e6f132fe2ef0be340e,501,2,0,gainful-puffin,Europe
35786a4427b4df8f52616bc0734a1a743421fe6b072a8378cf5419b697523a3d,200,1,7,agile-tarsier,Africa
d3ae1c8de09392db945608f879a9bd99e5d0ccf2a7fabbf7a30cfbc07af02ba1,203,4,7,godlike-crab,Australia
b306cf0c0fa62b838e530998631c5a9ee90c2e9b65937bcb441cb53bce179d08,200,2,7,futuristic-macaque,Australia
06971b0c42cc071e60e9ddae8f280fe0d067293ab7773eba3273103adf2342a0,202,1,0,tentacled-jackdaw,Asia
6f639b22c1caeaa249b302ef9ff6a237f46d18193a0c92f2fba2a39fac087c92,200,2,0,utopian-goose,Europe
346c7e6f21b6289272ecd27bfb4ede9da449b8d24e42279e55802e8cc460a623,200,14,0,belligerent-mole,North America
afaa150e2bdbb7e8770288d2b140940bd1500ee81eab8f082c9c4bf4d852b3f8,204,3,7,competent-beaver,Asia
c0cab9577f788883cb5dadf4de5b52c759f80d4e5dc3d30f7164d32ce777ce1f,201,2,7,greedy-collie,Australia
c568d97ae289085c0ff3e37d981e1188f06c9bd5d176cf3e4526ecd9ecb83381,611,3,6,sensible-swine,Africa
942c390811c0bacde1b5040103c9b27ee26678b51fc1fde39a623781ab344d05,506,1,0,industrious-ringtail,Antarctica
295d32a8b4ca498ee94bb59026de1d6666ab69a5a660d4c36c3d4de7d347e27d,200,1,7,aspiring-aardwark,Australia
5ebe68ffca3b76f276f701abf8d9c20d5a85702607db4269d111b2421ac4e600,203,1,7,fiery-mastiff,Antarctica
baffed6c9291aac284b5bb358ea0f7843c32353da245264f48e601780b7b1b7c,204,14,7,bronze-skink,Asia
2998593e69e986e0233951836e5f6ea4725124dd02445c470fec385285a45199,201,3,7,determined-caterpillar,North America
a50d3ccb86c715d02558d54f72492a575224c0bd48737fb1d22004c2bf1c317c,200,3,7,groovy-loon,Antarctica
bbc65b835cbf19efbc7d8a5e7738aef6d10a3ee595058e88240f1474748f39e6,201,14,7,agile-sheep,South America
b988d303fd68ca9ef0237831b02060e0afab03188e95131f666505b87a721665,200,2,7,alluring-mandrill,Africa
fa508cba6b04153ed6445a8fd2a95b5eaab6b49ac027384467a87932c550257e,201,4,7,cocky-cuttlefish,Asia
b01ddfc573726bd049bd5afb0b5f5d67b150efccbce686389a5c53b095854293,201,2,7,strange-rooster,Australia
99f879c3769bcd14e43fe026f9a90e9f4b5893b6ee8b6b04552d9260ca011279,508,1,0,agile-roadrunner,North America
03c515e2474aaca6a0961f8f26b364c023c10cf0addb86ca82550b7d1a4afa57,203,4,7,macho-pegasus,Africa
c3decd11f9db643f5221673642419f2eb0f884016295548472a59e114f3b4245,204,1,7,eccentric-koala,Australia
37e9c2659887e21b946cac45aebd9933bd839c43f1610fb739a7a31719eb6e2b,201,4,7,green-seal,South America
04c1aae6a9141962d08d0794df51c790508159a254a790b0affa8d00fd8a18c6,200,2,7,wooden-lyrebird,Europe
c47d8a9d5c7df2758abf7a816de84159f634cd680d108b7d8a10e1cdc7c40a2a,203,2,7,excellent-collie,Asia
66fa6dfca2ed7f15fa0942fb6af7dd7b7402141bf59f7b901a555bd83e4a0fa5,202,11,7,dexterous-eel,Antarctica
b07f265fea3db2662f4118ef697395cb2f969c93714c468efdc23ab909bf8c28,200,14,7,logical-squid,Africa
71885fe7abab90bd6833fcdacd75ceb542667d03f98ba54fa988d0e2b0038934,202,1,0,flashy-echidna,South America
68d90065e17add505b656c95572964a457644f7a87704e4fff31f1a0b66ec0f5,200,17,0,urban-quail,Africa
83e43677753c5eb6abafa29669705eace547a03cb68c93c04e42e598105aff00,203,3,7,beneficial-termite,Europe
273e39712e6c01d11c0f5e1c4887725590b18a180df131deb6d829aac1942948,200,1,6,lavender-booby,Africa
819c0aa8e1cfa6389a0a8e2bfbac15367da4b732e3c5f425b986f2d143b03fd9,201,2,7,stalwart-scorpion,Africa
21b0d0976a7a5f907d38956895c82ca0e7b54f4d098b12b9be894465a2ae169d,203,1,7,aspiring-toucan,Antarctica
bf1ac87c8b1a0a888ee4c41c0c7cf257e116354d06acd85a6367a4dde79bec00,201,17,0,cerulean-armadillo,North America
d3f26f42e282d9fd80f3b1854f1b07b29ab190c1d145b7e2ae990dce7a711eee,203,5,7,thoughtful-alpaca,Africa
38def06cf90cbad15c1c368e5509ba327e9bbbe22dd5429c491e228647db48c8,201,2,7,opalescent-panther,Africa
c8b4097da00662d94d94d649896ccd1e25956e48c81a2da807bdf62c3baca1f8,201,15,7,debonair-frog,Antarctica
12755a1a875846462f2817a3ebdbf9548644cc79c41993e0caf965f28183c075,201,3,0,provocative-coyote,Africa
92ad4ccadb30f65f8553bcf538b06c86aba23c8f01888b4eeb47f09df4137bcb,204,10,0,illustrious-pegasus,Asia
6a369128a56254152b1dea62ac2d63ffc498c217e6e5eaa291d5008e8c9239fd,204,3,7,hot-shrimp,Europe
8ec764af31c8d8433ce505097735251a7e0ae58188fa77a55aedc6823e74602b,200,2,7,famous-jackdaw,Europe
e16566807969a6ce87414d14c12b778cf81eef88c463bd485503afba85001562,200,1,0,knowing-pronghorn,Europe
ae6536c44ed3f2219f1ff5c45a4e4da506e2c519867fef21d781f40c4785d8a6,200,7,0,busy-griffin,Africa
cef5be1213e5f822217f3044f6234850b96842a1d1b6f58db7a14d25bb3b62d8,200,1,7,steel-mandrill,Asia
5a0541f06657f4d5757da9b0e9ef96d60e5790cbb6d9d173db473591dccadc5a,204,4,7,military-pony,Australia
a39a1e1ea7eab6289e45aa9b758c80e8b445b05c27641d29485706cce9651af2,200,7,0,delightful-macaque,Europe
fc94e3bb59a181f92c0917142fe321fdd9db604d98e4ba20c885ecc208a23966,204,1,7,vivacious-caracal,Africa
738630a80d7d4c8e4a0b23ed45df9fb0601fed13d1f23333160734de60a28363,204,1,7,silky-woodlouse,Antarctica
8458dea5d692e083045f8c9789907f8f0a5e4b8f3c5f80424e635253551f2f6f,200,14,7,unbiased-earwig,North America
26762f930bf27c1e16a5d2174e6c35cdba8e6770a8186bacfdf2259ab369f261,204,4,7,versed-prawn,South America
c87c2baea6db4dba1ea8e53ac052c24d08c85edfbdf5dff01e4c3998ff52a2fb,201,4,0,statuesque-platypus,North America
2439c6b467aa72e7445512e0f2bf67db6423cf8f9edd6a9ae865497b5444f3b2,203,2,7,golden-lynx,Africa
cb052eb41365f9f8ab2e92cee0bee479e1e388e16f3fd71b55143294519bd26a,201,13,7,fast-loon,Antarctica
e1cbb569a02ce615ea103d7d64a747db0736642ad6926ce72455783e678a370e,200,6,7,statuesque-alpaca,Antarctica
93eaf5884f4c855f2474a13ae327481d8fbfbd8fb067754a01a50fec120e9dc9,200,7,7,charcoal-bittern,Australia
9dd4d7157f2862e40ba1dcd16c7e8e8ec3636cf6538358615bf40a3b5dfd32d5,203,8,7,caped-gaur,Asia
dc3d1bdf086c7e3eec3dd2c88e2f2bfd994d266dd2a7e661f7ffcbf84ba5ece1,201,4,0,rigorous-bettong,Europe
c7535ae0bb1b66a3512a1b15bb0fd51acebc3b48d22691a4ed08c693c829a128,204,1,7,amorphous-pudu,South America
d6ae4d2ad7fcdb1fabc2502a9cff0a53d0b1a2973f6abc4235671bfe76b639b3,204,1,7,efficient-peccary,North America
fdc6eb0f8c015aadb243bea4654da0ab85af3372de9177940a1a9c49c99890af,200,5,7,evasive-auk,Europe
63a43816ff4276e49e03bc52e148e1f45bb7d34fde7e547b94fb0cd2d3c7a336,200,3,7,impossible-labradoodle,South America
e38cc3ed244da51ac1dbe6adfabaec1e9d0ffdf76eea6b7177b02d2585a9fa27,204,1,7,honest-rattlesnake,Europe
e58a53b2facf09ad7174388afde55d5377ce4b246539cbc2e887570741b4c8a8,200,3,7,golden-corgi,Asia
72f96b5012755bc798104008d78012f5cbd95aa3bfdab36b02daccd5a5aae18a,200,14,5,micro-flounder,Europe
ef54a7973e32b44dffcb2b6518ddd831a822db5ad51d93c7781806055a332a21,200,4,6,holistic-junglefowl,North America
2bdc084779c10952fe04df9e24661800b2ad6a92062c2b3bb1afb60333e1fa7f,203,3,7,mysterious-macaw,Africa
710a4c92806d2462445b950e0e43ce553a838d0d5dbef0c2dddaabbc7639848a,321,1,6,zippy-camel,Europe
407ea4a9a182e482318a00cf7d5e7c27f8d0eafbfe3815693508c67f02310d40,200,2,0,mysterious-wapiti,Asia
d0685c6227b154ce66f122f2742446497b321e7015a29574deb55591e365d551,203,5,7,spiffy-smilodon,Europe
c9b78930bb426423b3791b9e5006375ecbe5104ea72e3be7fc96f5c5471cbc9e,200,2,0,enigmatic-meerkat,Antarctica
0e14a98481bfac9c2a6b092e26e5ec1a229a9de3b0648eb5f1b1ec800677ba61,26,2,7,dramatic-dragon,North America
14c756dba360f82507b0e53518074204b99eeba3bb0ec4c8280bf531ce2e67a3,201,2,7,just-cat,Australia
e4e6aa832a0a266a8c29cbdade4b680298c26e494a412684350e1b5239f6ac8c,200,3,0,pretty-lyrebird,Australia
c9239147f9fd9776eef19f1f90ada6dc80566bd45beebaef8455e33b384b02f7,200,2,7,singing-firefly,Africa
6f5bedca9ace08f1623dd93db22dc46430ca86503ab5f9c36d9b564cdbe9e736,200,9,7,sweet-finch,North America
563d3d1889d8ad3e27eda311518d409958a1ab24ebde2e7ca6dd09bf94ae2028,200,4,0,dazzling-seagull,Africa
0416f791ff64a95a0be29bdcc71043118c2f1d0b21c6833ed451d3c870e9dde1,201,1,0,private-wrasse,North America
bc23c6181fc9e14b22e62dd57ccb5d4999db0974e8e4ac18c0d53ad57af557b2,201,17,7,complex-flamingo,North America
84a9a5ef98cf7411179421b3367d7f1b0580c6c3161e0e37c5a0e5181812cab9,202,5,0,groovy-warthog,Australia
111ce828630929d54dce2ad5adcfa8a514784223d8eac11f263f6c9304d47abd,511,1,0,marigold-crab,Asia
16a128e45be90bc5853d60dec77af34d6a961310ab257b73ef43b975118ffad1,203,3,7,nickel-dragonfly,Europe
6a99cc75631ceda6d79e13f6b5a18930268e15f7a7a26d0f787182b728a8b919,201,3,7,mini-boobook,Europe
521fd36c3a241ab1354d0344de771028d9d77149ba84bbd0153b4b0f30d0faaa,204,3,7,realistic-pony,Asia
ffaea0a36a05d2ba123257510cf896be8c9ea841b0589d5fb0b6141d6a7d7128,204,6,7,obedient-bison,North America
99b9d9a27dd46b6a8f9a95f1f44cfd6935c0e1742eb4850d25a428efa4c2197d,202,4,7,optimal-chowchow,Africa
f81dfa52b7e25433c4bd691a8cd7934c84465f7f225fce165723780fe719b563,202,4,7,nippy-okapi,North America
f86227e5c51f743d12ae64b997a30fc7a6ef5c19628683d9e9b0bc4fd52073ca,200,6,0,uptight-corgi,Australia
535b6ebb23992492c8135dcbcd2d70f61f66f6db8e5c041a28ed370496ec326d,200,1,0,big-turkey,Antarctica
1170617b168ff83b910ee36bed7fe8077b87ef4ce74cda06a440c446e6d5e8d7,204,3,7,poised-whippet,Australia
609699a767aff0dc368e3eafdf98bf9f0ef3a866dc5092c9895c87adc451544e,204,2,7,placid-skink,North America
63dff303d974c29cf310f81ed18fd13301937352e5d4867059ddf6a0f13d1be6,200,3,0,pink-sponge,Africa
f0cee2b3e3ef8a9003c72737ab87cf1c2309af210f5198387d4f9d80627f4b62,502,6,0,vanilla-agama,Africa
c6aca3f4d88c7964302b87df8acf3b4af1758d89e44e0853c4a165144b525b9a,203,14,7,glaring-hyrax,North America
2c2206b4244c925a630a597fe71fa42eb66a4fdc2f33beda72564e52d9772104,201,5,7,poetic-badger,South America
8616e9c546d75d4462884a8d8499dca078149009e455278c7c399555d780e623,200,6,0,hissing-copperhead,Antarctica
0a2aac761c4402885ab5f5e25761763be7626daaee69ef24b68fc9d2550bc71f,325,2,6,elegant-dogfish,North America
d1a4e41951561a23c854e2b2e61ec2f9daad9a49fd7673a81f64bc88f82a43b4,201,2,0,pink-flounder,Europe
4ed921249bcbda13d58d01734bd6ea9fa839b47d291535380f3a854c09b8cf95,200,4,7,vagabond-griffin,Antarctica
67c2468d992a6afb37ecefde03c19a1c87f8b5a6f7c9de18d0e8b9def248512c,203,1,7,ambrosial-lori,Europe
6b3e633c1d5d4e5aede6ac1a2fd240bc119204232b3bb7cf3fb960a1dc34d40c,200,1,7,tungsten-quokka,Australia
06f42b3d436876bb40e0705b24be4e62a475458c56a186bf598b14afe8450810,204,14,7,elastic-nuthatch,Australia
53d4765ac49fcb9ff0d7b5daed049a1a00b2832820937bfe3726a060d5881dfe,201,14,7,tacky-cassowary,Australia
9871202c21a82d52352288bbc12a82913923e382e5347a0922cd7651136e2ee1,204,1,7,attentive-agouti,Europe
54998f4aac68a502f5740bb9066853ec80be8f306b95c1cd3f794e9a12401053,203,3,7,majestic-bee,Europe
435c296228802536711c94711791d13baa8235019bcbdcfd8b5b821bcb755fa9,200,1,0,invisible-camel,Antarctica
