BusinessTreeId;BusinessYearEnd;BusinessTreeFatherId
43144;2023;39317
43145;2023;39317
39277;2023;39165
39318;2023;39277
43133;2023;39318
43134;2023;39318
67461;2023;39318
43135;2023;39318
43136;2023;39318
43137;2023;39318
43138;2023;39318
43139;2023;39318
43140;2023;39318
43141;2023;39318
43142;2023;39318
43143;2023;39318
43152;2023;39318
43153;2023;39318
43154;2023;39318
43155;2023;39318
39278;2023;39165
39319;2023;39278
43146;2023;39319
43147;2023;39319
43148;2023;39319
43156;2023;39319
51629;2023;51476
51749;2023;51629
3659;2023;51749
3664;2023;51749
3666;2023;51749
3678;2023;51749
3680;2023;51749
55649;2023;51749
55650;2023;51749
59736;2023;51749
68099;2023;51749
68103;2023;51749
68104;2023;51749
51630;2023;51476
51750;2023;51630
55651;2023;51750
55652;2023;51750
55653;2023;51750
55654;2023;51750
63861;2023;63729
111;2023;63861
5571;2023;111
8952;2023;111
2754;2023;111
664;2023;111
665;2023;111
1059;2023;111
18038;2023;111
30103;2023;111
30104;2023;111
30105;2023;111
30106;2023;111
30107;2023;111
30108;2023;111
30109;2023;111
30110;2023;111
30111;2023;111
30112;2023;111
1142;2023;111
1143;2023;111
1147;2023;111
1150;2023;111
1258;2023;111
1264;2023;111
1713;2023;111
55633;2023;111
59737;2023;111
63862;2023;63729
110;2023;63862
5572;2023;110
8950;2023;110
2762;2023;110
2764;2023;110
2765;2023;110
666;2023;110
21879;2023;110
21880;2023;110
1144;2023;110
55634;2023;110
63863;2023;63729
27950;2023;63863
31551;2023;27950
63864;2023;63730
112;2023;63864
655;2023;112
656;2023;112
657;2023;112
658;2023;112
662;2023;112
674;2023;112
30085;2023;112
30086;2023;112
30087;2023;112
30088;2023;112
30089;2023;112
30090;2023;112
30091;2023;112
30092;2023;112
30093;2023;112
30094;2023;112
30095;2023;112
30096;2023;112
30097;2023;112
30098;2023;112
30099;2023;112
30100;2023;112
30101;2023;112
30102;2023;112
14428;2023;112
55630;2023;112
55631;2023;112
55632;2023;112
68105;2023;112
63865;2023;63730
113;2023;63865
1800;2023;113
11841;2023;113
39288;2023;27797
39457;2023;39288
39468;2023;39457
55639;2023;39457
55640;2023;39457
55641;2023;39457
55642;2023;39457
68118;2023;39457
39289;2023;27797
39374;2023;39289
39996;2023;39374
55637;2023;39374
55638;2023;39374
63868;2023;27797
63968;2023;63868
68106;2023;63968
27906;2023;27798
117;2023;27906
8946;2023;117
8948;2023;117
671;2023;117
685;2023;117
686;2023;117
5999;2023;117
6099;2023;117
6139;2023;117
843;2023;117
1055;2023;117
18042;2023;117
21948;2023;117
51640;2023;27798
51734;2023;51640
8945;2023;51734
8947;2023;51734
668;2023;51734
692;2023;51734
693;2023;51734
819;2023;51734
1056;2023;51734
1058;2023;51734
21947;2023;51734
1260;2023;51734
1261;2023;51734
55635;2023;51734
55636;2023;51734
55645;2023;51734
39291;2023;27798
39458;2023;39291
39464;2023;39458
39465;2023;39458
39466;2023;39458
39467;2023;39458
41482;2023;39458
42925;2023;39458
39292;2023;27798
39089;2023;39292
40352;2023;39089
40353;2023;39089
63873;2023;27798
51748;2023;63873
21949;2023;51748
21950;2023;51748
25832;2023;51748
3660;2023;51748
3670;2023;51748
3673;2023;51748
3681;2023;51748
18189;2023;51748
1133;2023;51748
1135;2023;51748
27898;2023;27828
27967;2023;27898
3693;2023;27967
39304;2023;39131
39373;2023;39304
39527;2023;39373
39528;2023;39373
39529;2023;39373
39530;2023;39373
27930;2023;27781
15847;2023;27930
11882;2023;15847
1844;2023;15847
1845;2023;15847
1846;2023;15847
1847;2023;15847
1848;2023;15847
1849;2023;15847
1850;2023;15847
11890;2023;15847
1851;2023;15847
12116;2023;27930
1853;2023;12116
11898;2023;12116
15849;2023;27930
1855;2023;15849
1856;2023;15849
1857;2023;15849
1858;2023;15849
55229;2023;15849
55230;2023;15849
55231;2023;15849
1859;2023;15849
15851;2023;27930
1876;2023;15851
4985;2023;15851
1877;2023;15851
1878;2023;15851
1879;2023;15851
19571;2023;15851
1881;2023;15851
15852;2023;27930
8233;2023;15852
8234;2023;15852
8235;2023;15852
8236;2023;15852
8237;2023;15852
8238;2023;15852
8239;2023;15852
27931;2023;27782
15850;2023;27931
1863;2023;15850
1864;2023;15850
1865;2023;15850
1866;2023;15850
1867;2023;15850
1868;2023;15850
1869;2023;15850
1870;2023;15850
1871;2023;15850
15853;2023;27931
1894;2023;15853
1895;2023;15853
1896;2023;15853
11957;2023;15853
11958;2023;15853
8257;2023;15853
8258;2023;15853
11961;2023;15853
1897;2023;15853
51719;2023;27931
55265;2023;51719
51720;2023;27931
55266;2023;51720
51721;2023;27931
55267;2023;51721
55268;2023;51721
51662;2023;51472
51711;2023;51662
55202;2023;51711
55203;2023;51711
55204;2023;51711
55205;2023;51711
55206;2023;51711
55207;2023;51711
55208;2023;51711
55209;2023;51711
55210;2023;51711
55211;2023;51711
55212;2023;51711
51663;2023;51473
51710;2023;51663
55201;2023;51710
63875;2023;63710
64065;2023;63875
8979;2023;64065
63876;2023;63710
64066;2023;63876
8611;2023;64066
8612;2023;64066
15974;2023;64066
15975;2023;64066
8978;2023;64066
8980;2023;64066
8981;2023;64066
8982;2023;64066
8983;2023;64066
8984;2023;64066
8985;2023;64066
8986;2023;64066
8987;2023;64066
64469;2023;64066
63877;2023;63710
5116;2023;63877
2541;2023;5116
2892;2023;5116
2907;2023;5116
2908;2023;5116
2909;2023;5116
9359;2023;5116
9387;2023;5116
9388;2023;5116
9389;2023;5116
13060;2023;5116
4855;2023;5116
8147;2023;5116
19455;2023;5116
19456;2023;5116
19459;2023;5116
19460;2023;5116
19462;2023;5116
19464;2023;5116
19468;2023;5116
63878;2023;63710
5115;2023;63878
2847;2023;5115
2848;2023;5115
2849;2023;5115
2850;2023;5115
2851;2023;5115
2852;2023;5115
2903;2023;5115
2904;2023;5115
2905;2023;5115
9390;2023;5115
63879;2023;63710
15958;2023;63879
39472;2023;15958
39473;2023;15958
39474;2023;15958
39475;2023;15958
39476;2023;15958
39477;2023;15958
39478;2023;15958
39479;2023;15958
39480;2023;15958
39481;2023;15958
39482;2023;15958
39483;2023;15958
39484;2023;15958
39485;2023;15958
39486;2023;15958
39487;2023;15958
39488;2023;15958
39489;2023;15958
39490;2023;15958
39491;2023;15958
39492;2023;15958
39493;2023;15958
39494;2023;15958
39495;2023;15958
39496;2023;15958
39497;2023;15958
39498;2023;15958
39499;2023;15958
39500;2023;15958
39501;2023;15958
39502;2023;15958
39503;2023;15958
39504;2023;15958
39505;2023;15958
39506;2023;15958
39507;2023;15958
39508;2023;15958
39509;2023;15958
39510;2023;15958
39511;2023;15958
39512;2023;15958
39513;2023;15958
39514;2023;15958
39515;2023;15958
39516;2023;15958
39517;2023;15958
39518;2023;15958
39519;2023;15958
39520;2023;15958
47482;2023;15958
47487;2023;15958
47492;2023;15958
64138;2023;15958
64139;2023;15958
64140;2023;15958
64141;2023;15958
47495;2023;15958
47504;2023;15958
47511;2023;15958
47512;2023;15958
47516;2023;15958
47517;2023;15958
47519;2023;15958
47529;2023;15958
47411;2023;15958
47531;2023;15958
47534;2023;15958
64153;2023;15958
47539;2023;15958
16376;2023;15958
63880;2023;63711
64064;2023;63880
67077;2023;64064
64069;2023;63880
51954;2023;64069
51651;2023;39136
2144;2023;51651
19828;2023;2144
19830;2023;2144
5433;2023;2144
5434;2023;2144
5435;2023;2144
5436;2023;2144
5437;2023;2144
5438;2023;2144
5439;2023;2144
8779;2023;2144
8783;2023;2144
8784;2023;2144
8785;2023;2144
8786;2023;2144
8787;2023;2144
8794;2023;2144
12807;2023;2144
12808;2023;2144
12809;2023;2144
12810;2023;2144
12812;2023;2144
12838;2023;2144
12840;2023;2144
12841;2023;2144
12842;2023;2144
12843;2023;2144
12844;2023;2144
12846;2023;2144
12847;2023;2144
12848;2023;2144
12915;2023;2144
2816;2023;2144
2819;2023;2144
2820;2023;2144
2821;2023;2144
2822;2023;2144
2823;2023;2144
2824;2023;2144
2825;2023;2144
2826;2023;2144
2828;2023;2144
2831;2023;2144
2832;2023;2144
2833;2023;2144
2834;2023;2144
2835;2023;2144
2836;2023;2144
2837;2023;2144
2838;2023;2144
2839;2023;2144
2840;2023;2144
2841;2023;2144
2842;2023;2144
2843;2023;2144
2844;2023;2144
2845;2023;2144
2855;2023;2144
2866;2023;2144
2868;2023;2144
2869;2023;2144
2870;2023;2144
2871;2023;2144
2872;2023;2144
2873;2023;2144
2874;2023;2144
2875;2023;2144
2876;2023;2144
2877;2023;2144
2878;2023;2144
2879;2023;2144
2880;2023;2144
9331;2023;2144
2884;2023;2144
2885;2023;2144
2887;2023;2144
2888;2023;2144
2889;2023;2144
2902;2023;2144
9421;2023;2144
13093;2023;2144
13095;2023;2144
13096;2023;2144
13097;2023;2144
9964;2023;2144
9965;2023;2144
9966;2023;2144
9967;2023;2144
9970;2023;2144
9973;2023;2144
9975;2023;2144
3316;2023;2144
9979;2023;2144
9980;2023;2144
9981;2023;2144
3319;2023;2144
3321;2023;2144
3322;2023;2144
3323;2023;2144
9988;2023;2144
3326;2023;2144
3327;2023;2144
9992;2023;2144
9994;2023;2144
9995;2023;2144
9996;2023;2144
9998;2023;2144
10000;2023;2144
10001;2023;2144
10002;2023;2144
10004;2023;2144
10005;2023;2144
10006;2023;2144
10008;2023;2144
10010;2023;2144
10011;2023;2144
10012;2023;2144
10015;2023;2144
10016;2023;2144
10128;2023;2144
10129;2023;2144
10130;2023;2144
10131;2023;2144
10132;2023;2144
10133;2023;2144
10134;2023;2144
10135;2023;2144
10136;2023;2144
10137;2023;2144
10138;2023;2144
10139;2023;2144
10140;2023;2144
10141;2023;2144
10145;2023;2144
10149;2023;2144
10150;2023;2144
10158;2023;2144
10159;2023;2144
10160;2023;2144
10161;2023;2144
10162;2023;2144
10163;2023;2144
10166;2023;2144
10167;2023;2144
10168;2023;2144
10169;2023;2144
10170;2023;2144
14189;2023;2144
14190;2023;2144
14191;2023;2144
14192;2023;2144
14193;2023;2144
14194;2023;2144
14195;2023;2144
17952;2023;2144
17953;2023;2144
29858;2023;2144
29859;2023;2144
29860;2023;2144
29861;2023;2144
29862;2023;2144
29863;2023;2144
29864;2023;2144
29865;2023;2144
29866;2023;2144
29867;2023;2144
29868;2023;2144
29869;2023;2144
29870;2023;2144
29871;2023;2144
29872;2023;2144
29873;2023;2144
29874;2023;2144
29875;2023;2144
29876;2023;2144
29877;2023;2144
29878;2023;2144
29879;2023;2144
29880;2023;2144
29881;2023;2144
29882;2023;2144
29883;2023;2144
29884;2023;2144
29885;2023;2144
29886;2023;2144
29887;2023;2144
29888;2023;2144
29889;2023;2144
29890;2023;2144
29891;2023;2144
29892;2023;2144
29893;2023;2144
29894;2023;2144
29895;2023;2144
29896;2023;2144
29897;2023;2144
29898;2023;2144
29899;2023;2144
29900;2023;2144
29902;2023;2144
29903;2023;2144
29904;2023;2144
29905;2023;2144
29906;2023;2144
29907;2023;2144
29908;2023;2144
14415;2023;2144
14416;2023;2144
14433;2023;2144
14434;2023;2144
3719;2023;2144
3720;2023;2144
3721;2023;2144
3724;2023;2144
3726;2023;2144
3727;2023;2144
3729;2023;2144
3743;2023;2144
3744;2023;2144
3745;2023;2144
3746;2023;2144
3749;2023;2144
3750;2023;2144
3751;2023;2144
3752;2023;2144
3753;2023;2144
3754;2023;2144
3755;2023;2144
3757;2023;2144
3758;2023;2144
3759;2023;2144
3760;2023;2144
3761;2023;2144
3762;2023;2144
3763;2023;2144
3764;2023;2144
3765;2023;2144
3766;2023;2144
3767;2023;2144
3768;2023;2144
3769;2023;2144
3770;2023;2144
3771;2023;2144
3772;2023;2144
3773;2023;2144
3774;2023;2144
3775;2023;2144
3776;2023;2144
3777;2023;2144
3778;2023;2144
3779;2023;2144
3780;2023;2144
3781;2023;2144
3782;2023;2144
3783;2023;2144
3784;2023;2144
3789;2023;2144
3790;2023;2144
3791;2023;2144
3795;2023;2144
3796;2023;2144
3797;2023;2144
3798;2023;2144
10690;2023;2144
3814;2023;2144
3815;2023;2144
3819;2023;2144
3820;2023;2144
3821;2023;2144
3822;2023;2144
3823;2023;2144
3824;2023;2144
3825;2023;2144
3826;2023;2144
3827;2023;2144
3828;2023;2144
3829;2023;2144
3830;2023;2144
3831;2023;2144
3832;2023;2144
3833;2023;2144
3834;2023;2144
3835;2023;2144
3836;2023;2144
3837;2023;2144
3838;2023;2144
3839;2023;2144
3840;2023;2144
3841;2023;2144
3842;2023;2144
3843;2023;2144
3844;2023;2144
3845;2023;2144
3846;2023;2144
3847;2023;2144
3848;2023;2144
3849;2023;2144
3850;2023;2144
3851;2023;2144
3852;2023;2144
3853;2023;2144
3854;2023;2144
3855;2023;2144
3856;2023;2144
3857;2023;2144
3858;2023;2144
3859;2023;2144
3860;2023;2144
3861;2023;2144
3862;2023;2144
3863;2023;2144
3864;2023;2144
3865;2023;2144
3866;2023;2144
3867;2023;2144
3868;2023;2144
3869;2023;2144
3870;2023;2144
3871;2023;2144
3872;2023;2144
3873;2023;2144
3874;2023;2144
3875;2023;2144
3876;2023;2144
3877;2023;2144
3878;2023;2144
10756;2023;2144
4167;2023;2144
4168;2023;2144
4169;2023;2144
4170;2023;2144
4171;2023;2144
4172;2023;2144
4173;2023;2144
4174;2023;2144
4175;2023;2144
4176;2023;2144
4177;2023;2144
4178;2023;2144
4179;2023;2144
4180;2023;2144
4181;2023;2144
4182;2023;2144
4183;2023;2144
4184;2023;2144
4185;2023;2144
4186;2023;2144
4192;2023;2144
4193;2023;2144
4194;2023;2144
4195;2023;2144
4196;2023;2144
4197;2023;2144
4198;2023;2144
4199;2023;2144
4200;2023;2144
4202;2023;2144
4204;2023;2144
4207;2023;2144
4233;2023;2144
4234;2023;2144
4235;2023;2144
4236;2023;2144
4245;2023;2144
11412;2023;2144
11413;2023;2144
11414;2023;2144
39062;2023;2144
39065;2023;2144
39066;2023;2144
39067;2023;2144
39068;2023;2144
39069;2023;2144
39070;2023;2144
39072;2023;2144
39073;2023;2144
39074;2023;2144
39075;2023;2144
39076;2023;2144
55646;2023;2144
63638;2023;2144
63639;2023;2144
63640;2023;2144
63641;2023;2144
63642;2023;2144
68012;2023;2144
68107;2023;2144
68113;2023;2144
51652;2023;39136
12205;2023;51652
8828;2023;12205
2895;2023;12205
2896;2023;12205
2897;2023;12205
2898;2023;12205
2899;2023;12205
9420;2023;12205
14196;2023;12205
29901;2023;12205
29909;2023;12205
1151;2023;12205
1152;2023;12205
4227;2023;12205
4228;2023;12205
4229;2023;12205
4230;2023;12205
63883;2023;39136
2076;2023;63883
2846;2023;2076
2882;2023;2076
2893;2023;2076
2912;2023;2076
5962;2023;2076
9363;2023;2076
9364;2023;2076
9365;2023;2076
9366;2023;2076
9367;2023;2076
9368;2023;2076
5963;2023;2076
5964;2023;2076
5965;2023;2076
5966;2023;2076
5967;2023;2076
5968;2023;2076
5969;2023;2076
5970;2023;2076
5971;2023;2076
9378;2023;2076
9379;2023;2076
9380;2023;2076
9381;2023;2076
9382;2023;2076
9383;2023;2076
9384;2023;2076
9385;2023;2076
9386;2023;2076
5972;2023;2076
5973;2023;2076
5974;2023;2076
5975;2023;2076
5976;2023;2076
5977;2023;2076
5978;2023;2076
5979;2023;2076
5980;2023;2076
5981;2023;2076
5987;2023;2076
5988;2023;2076
5989;2023;2076
5994;2023;2076
16811;2023;2076
16812;2023;2076
16813;2023;2076
3643;2023;2076
3644;2023;2076
3748;2023;2076
3879;2023;2076
3880;2023;2076
3881;2023;2076
3882;2023;2076
3883;2023;2076
3884;2023;2076
3885;2023;2076
3886;2023;2076
3887;2023;2076
3888;2023;2076
3889;2023;2076
3890;2023;2076
3891;2023;2076
3892;2023;2076
3893;2023;2076
3894;2023;2076
3895;2023;2076
3896;2023;2076
3897;2023;2076
3898;2023;2076
3899;2023;2076
3900;2023;2076
3901;2023;2076
3902;2023;2076
3903;2023;2076
3904;2023;2076
3905;2023;2076
3906;2023;2076
3907;2023;2076
3908;2023;2076
3909;2023;2076
3910;2023;2076
3911;2023;2076
3912;2023;2076
3913;2023;2076
3914;2023;2076
3915;2023;2076
3916;2023;2076
3917;2023;2076
3918;2023;2076
3919;2023;2076
3920;2023;2076
3921;2023;2076
3922;2023;2076
3923;2023;2076
22352;2023;2076
3924;2023;2076
3925;2023;2076
3926;2023;2076
3927;2023;2076
3928;2023;2076
3929;2023;2076
3930;2023;2076
3931;2023;2076
3932;2023;2076
3933;2023;2076
3934;2023;2076
3935;2023;2076
3936;2023;2076
3937;2023;2076
3938;2023;2076
3939;2023;2076
3940;2023;2076
3941;2023;2076
3942;2023;2076
3943;2023;2076
3944;2023;2076
3945;2023;2076
3946;2023;2076
3947;2023;2076
3948;2023;2076
3949;2023;2076
3950;2023;2076
3951;2023;2076
3952;2023;2076
3953;2023;2076
3954;2023;2076
3955;2023;2076
3967;2023;2076
3968;2023;2076
3969;2023;2076
3970;2023;2076
3971;2023;2076
3972;2023;2076
3973;2023;2076
3974;2023;2076
3975;2023;2076
4089;2023;2076
4090;2023;2076
4091;2023;2076
4092;2023;2076
4093;2023;2076
4094;2023;2076
4095;2023;2076
4096;2023;2076
4097;2023;2076
4098;2023;2076
4099;2023;2076
4100;2023;2076
4101;2023;2076
4102;2023;2076
4103;2023;2076
4104;2023;2076
4105;2023;2076
4106;2023;2076
4107;2023;2076
4108;2023;2076
4109;2023;2076
4110;2023;2076
4111;2023;2076
4112;2023;2076
4113;2023;2076
4114;2023;2076
4115;2023;2076
4116;2023;2076
4117;2023;2076
4118;2023;2076
4119;2023;2076
4120;2023;2076
4121;2023;2076
4122;2023;2076
4123;2023;2076
4124;2023;2076
4125;2023;2076
4126;2023;2076
4127;2023;2076
4128;2023;2076
4133;2023;2076
4205;2023;2076
4206;2023;2076
4208;2023;2076
4209;2023;2076
4225;2023;2076
39083;2023;2076
68109;2023;2076
63884;2023;39136
39380;2023;63884
3635;2023;39380
3636;2023;39380
3637;2023;39380
3638;2023;39380
3645;2023;39380
3646;2023;39380
3647;2023;39380
3648;2023;39380
3649;2023;39380
3650;2023;39380
3651;2023;39380
3652;2023;39380
34123;2023;39380
22140;2023;39380
22141;2023;39380
22148;2023;39380
22149;2023;39380
22150;2023;39380
22151;2023;39380
68108;2023;39380
68110;2023;39380
63885;2023;39136
2078;2023;63885
2853;2023;2078
2854;2023;2078
2856;2023;2078
2857;2023;2078
2858;2023;2078
2859;2023;2078
2860;2023;2078
2861;2023;2078
2862;2023;2078
2863;2023;2078
2864;2023;2078
2865;2023;2078
2881;2023;2078
2891;2023;2078
2894;2023;2078
2910;2023;2078
20585;2023;2078
5982;2023;2078
5983;2023;2078
5984;2023;2078
5985;2023;2078
5986;2023;2078
5990;2023;2078
5991;2023;2078
5992;2023;2078
5993;2023;2078
5995;2023;2078
13085;2023;2078
3639;2023;2078
3640;2023;2078
3641;2023;2078
3642;2023;2078
3736;2023;2078
3737;2023;2078
3738;2023;2078
3739;2023;2078
3740;2023;2078
34168;2023;2078
3742;2023;2078
22205;2023;2078
22213;2023;2078
3785;2023;2078
3786;2023;2078
3787;2023;2078
3788;2023;2078
3793;2023;2078
3799;2023;2078
3800;2023;2078
3801;2023;2078
3802;2023;2078
3803;2023;2078
3804;2023;2078
3805;2023;2078
3806;2023;2078
3807;2023;2078
3808;2023;2078
3809;2023;2078
3810;2023;2078
3811;2023;2078
4129;2023;2078
4134;2023;2078
4188;2023;2078
4189;2023;2078
4190;2023;2078
4191;2023;2078
4201;2023;2078
4203;2023;2078
4210;2023;2078
4211;2023;2078
4212;2023;2078
4213;2023;2078
4214;2023;2078
4215;2023;2078
4216;2023;2078
4217;2023;2078
4218;2023;2078
4219;2023;2078
4220;2023;2078
4221;2023;2078
4237;2023;2078
4238;2023;2078
4239;2023;2078
4240;2023;2078
4241;2023;2078
35453;2023;2078
39057;2023;2078
68004;2023;2078
39313;2023;39138
2081;2023;39313
28688;2023;2081
28689;2023;2081
28690;2023;2081
28691;2023;2081
28692;2023;2081
3655;2023;2081
3656;2023;2081
3657;2023;2081
3658;2023;2081
3700;2023;2081
3701;2023;2081
3702;2023;2081
3703;2023;2081
3704;2023;2081
3792;2023;2081
39315;2023;39139
39381;2023;39315
43354;2023;39381
43355;2023;39381
55442;2023;39381
55443;2023;39381
55449;2023;39381
55461;2023;39381
55462;2023;39381
55463;2023;39381
68006;2023;39381
68072;2023;39381
68073;2023;39381
68074;2023;39381
63888;2023;63715
63974;2023;63888
16779;2023;63974
16780;2023;63974
3653;2023;63974
3654;2023;63974
4130;2023;63974
4131;2023;63974
4132;2023;63974
63894;2023;63716
51821;2023;63894
67073;2023;51821
67074;2023;51821
54890;2023;51821
63895;2023;63717
64063;2023;63895
58947;2023;64063
63893;2023;63728
51825;2023;63893
54881;2023;51825
39179;2024;39152
39459;2024;39179
42915;2024;39459
42916;2024;39459
42917;2024;39459
42918;2024;39459
39180;2024;39100
39322;2024;39180
42926;2024;39322
43119;2024;39322
55130;2024;39322
55131;2024;39322
55132;2024;39322
55133;2024;39322
67364;2024;39322
67365;2024;39322
67366;2024;39322
67367;2024;39322
39181;2024;39101
39323;2024;39181
42927;2024;39323
42928;2024;39323
42929;2024;39323
42930;2024;39323
42931;2024;39323
42932;2024;39323
42933;2024;39323
42934;2024;39323
42935;2024;39323
42936;2024;39323
42937;2024;39323
67368;2024;39323
67369;2024;39323
67370;2024;39323
67371;2024;39323
67372;2024;39323
39182;2024;39102
39324;2024;39182
42938;2024;39324
42939;2024;39324
42940;2024;39324
43098;2024;39324
43123;2024;39324
55134;2024;39324
67373;2024;39324
67374;2024;39324
39183;2024;39102
39325;2024;39183
42941;2024;39325
42942;2024;39325
42943;2024;39325
42944;2024;39325
42945;2024;39325
42946;2024;39325
42947;2024;39325
43097;2024;39325
43105;2024;39325
67375;2024;39325
39184;2024;39103
39326;2024;39184
42948;2024;39326
39185;2024;39104
39327;2024;39185
42949;2024;39327
43096;2024;39327
43102;2024;39327
43128;2024;39327
43129;2024;39327
76287;2024;39327
76288;2024;39327
39186;2024;39105
39328;2024;39186
42950;2024;39328
42951;2024;39328
42952;2024;39328
42953;2024;39328
55135;2024;39328
55136;2024;39328
55137;2024;39328
55138;2024;39328
55139;2024;39328
55140;2024;39328
55141;2024;39328
55142;2024;39328
55143;2024;39328
55144;2024;39328
55145;2024;39328
55146;2024;39328
55147;2024;39328
55148;2024;39328
55149;2024;39328
55150;2024;39328
55151;2024;39328
55152;2024;39328
55153;2024;39328
55154;2024;39328
55155;2024;39328
55156;2024;39328
55157;2024;39328
55158;2024;39328
55159;2024;39328
55160;2024;39328
55161;2024;39328
55162;2024;39328
55163;2024;39328
67376;2024;39328
67377;2024;39328
67378;2024;39328
67379;2024;39328
67380;2024;39328
67381;2024;39328
67382;2024;39328
67383;2024;39328
67430;2024;39328
67431;2024;39328
67432;2024;39328
67433;2024;39328
67434;2024;39328
67435;2024;39328
67436;2024;39328
67437;2024;39328
39187;2024;39106
39329;2024;39187
42954;2024;39329
42955;2024;39329
42956;2024;39329
42957;2024;39329
55164;2024;39329
67438;2024;39329
67439;2024;39329
67456;2024;39329
67457;2024;39329
67458;2024;39329
39188;2024;39107
39330;2024;39188
42958;2024;39330
42959;2024;39330
42960;2024;39330
42961;2024;39330
42962;2024;39330
42963;2024;39330
42964;2024;39330
43122;2024;39330
39189;2024;39108
39331;2024;39189
42965;2024;39331
42966;2024;39331
43130;2024;39331
55128;2024;39331
55129;2024;39331
76289;2024;39331
76290;2024;39331
76291;2024;39331
76292;2024;39331
39190;2024;39109
39332;2024;39190
42967;2024;39332
42968;2024;39332
42969;2024;39332
42970;2024;39332
42971;2024;39332
39192;2024;68174
39334;2024;39192
42974;2024;39334
42975;2024;39334
42976;2024;39334
42977;2024;39334
42978;2024;39334
43108;2024;39334
43121;2024;39334
43126;2024;39334
43131;2024;39334
51166;2024;39334
51169;2024;39334
51170;2024;39334
51172;2024;39334
51174;2024;39334
55126;2024;39334
55165;2024;39334
55166;2024;39334
67384;2024;39334
67385;2024;39334
67386;2024;39334
67387;2024;39334
39193;2024;68174
39335;2024;39193
42979;2024;39335
42980;2024;39335
42981;2024;39335
42982;2024;39335
42983;2024;39335
43099;2024;39335
43106;2024;39335
43107;2024;39335
51165;2024;39335
51167;2024;39335
51173;2024;39335
51175;2024;39335
55175;2024;39335
67390;2024;39335
67391;2024;39335
67392;2024;39335
67393;2024;39335
67394;2024;39335
67395;2024;39335
67396;2024;39335
67397;2024;39335
67398;2024;39335
67399;2024;39335
67400;2024;39335
67401;2024;39335
67402;2024;39335
67403;2024;39335
67404;2024;39335
67405;2024;39335
67406;2024;39335
67407;2024;39335
67408;2024;39335
67409;2024;39335
39191;2024;39110
39333;2024;39191
42972;2024;39333
42973;2024;39333
43110;2024;39333
43124;2024;39333
72798;2024;39111
72949;2024;72798
76253;2024;72949
76254;2024;72949
76255;2024;72949
76256;2024;72949
76257;2024;72949
76258;2024;72949
76259;2024;72949
76260;2024;72949
76261;2024;72949
39194;2024;39112
39336;2024;39194
42984;2024;39336
42985;2024;39336
42986;2024;39336
42987;2024;39336
42988;2024;39336
42989;2024;39336
42990;2024;39336
42991;2024;39336
42992;2024;39336
42993;2024;39336
42994;2024;39336
42995;2024;39336
42996;2024;39336
42997;2024;39336
51168;2024;39336
51171;2024;39336
55167;2024;39336
55168;2024;39336
67410;2024;39336
67440;2024;39336
67441;2024;39336
67442;2024;39336
67443;2024;39336
67444;2024;39336
67445;2024;39336
67446;2024;39336
67447;2024;39336
67448;2024;39336
67449;2024;39336
67450;2024;39336
67451;2024;39336
67452;2024;39336
67453;2024;39336
67454;2024;39336
67455;2024;39336
76262;2024;39336
76263;2024;39336
76264;2024;39336
39195;2024;39113
39337;2024;39195
42998;2024;39337
42999;2024;39337
43000;2024;39337
43001;2024;39337
43002;2024;39337
43003;2024;39337
43004;2024;39337
43005;2024;39337
43006;2024;39337
43007;2024;39337
43008;2024;39337
43009;2024;39337
43010;2024;39337
43011;2024;39337
43012;2024;39337
43013;2024;39337
43014;2024;39337
43015;2024;39337
43104;2024;39337
43109;2024;39337
55127;2024;39337
76265;2024;39337
76266;2024;39337
76267;2024;39337
76268;2024;39337
76269;2024;39337
76270;2024;39337
76271;2024;39337
76272;2024;39337
76273;2024;39337
76274;2024;39337
76275;2024;39337
76276;2024;39337
76277;2024;39337
76278;2024;39337
76279;2024;39337
76280;2024;39337
76281;2024;39337
76282;2024;39337
76283;2024;39337
76284;2024;39337
76285;2024;39337
76286;2024;39337
39201;2024;68178
39343;2024;39201
43038;2024;39343
43039;2024;39343
43040;2024;39343
43041;2024;39343
43042;2024;39343
39204;2024;68178
39346;2024;39204
43053;2024;39346
43054;2024;39346
43055;2024;39346
39205;2024;68178
39347;2024;39205
43056;2024;39347
39206;2024;68178
39348;2024;39206
43057;2024;39348
43058;2024;39348
43059;2024;39348
43060;2024;39348
43061;2024;39348
43062;2024;39348
43063;2024;39348
43120;2024;39348
43125;2024;39348
43132;2024;39348
39196;2024;39114
39338;2024;39196
43016;2024;39338
39197;2024;39115
39339;2024;39197
43017;2024;39339
43018;2024;39339
43019;2024;39339
43020;2024;39339
43021;2024;39339
43022;2024;39339
43023;2024;39339
67388;2024;39339
67389;2024;39339
76228;2024;39339
76229;2024;39339
76230;2024;39339
39198;2024;39115
39340;2024;39198
43024;2024;39340
43025;2024;39340
43026;2024;39340
43027;2024;39340
76231;2024;39340
76232;2024;39340
76233;2024;39340
39199;2024;39115
39341;2024;39199
43028;2024;39341
43029;2024;39341
43030;2024;39341
43031;2024;39341
43032;2024;39341
76234;2024;39341
72807;2024;39115
72981;2024;72807
76235;2024;72981
76236;2024;72981
76237;2024;72981
76238;2024;72981
76239;2024;72981
76240;2024;72981
72808;2024;39115
72982;2024;72808
